id,label,xref
DOID:0080882,IDH-mutant and 1p/19q-codeleted oligodendroglioma,NCI:C129321
DOID:0080888,"spinal ependymoma, MYCN-amplified",ICDO:9396/3
DOID:0080888,"spinal ependymoma, MYCN-amplified",NCI:C186494
DOID:0080889,posterior fossa ependymoma,ICDO:9391/3
DOID:0080890,supratentorial ependymoma,ICDO:9391/3
DOID:0080892,RELA fusion-positive ependymoma,ICDO:9396/3
DOID:0080892,RELA fusion-positive ependymoma,NCI:C129351
DOID:0080892,RELA fusion-positive ependymoma,ORDO:530792
DOID:0080895,rapidly involuting congenital hemangioma,NCI:C172207
DOID:0080895,rapidly involuting congenital hemangioma,ORDO:141184
DOID:0080897,solitary fibrous tumor/hemangiopericytoma,ICDO:8815/1
DOID:0080897,solitary fibrous tumor/hemangiopericytoma,ORDO:2126
DOID:0080899,lung pleomorphic carcinoma,NCI:C45542
DOID:0080903,"embryonal tumor with multilayered rosettes, C19MC-altered",MESH:D018242
DOID:0080903,"embryonal tumor with multilayered rosettes, C19MC-altered",NCI:C4915
DOID:0080903,"embryonal tumor with multilayered rosettes, C19MC-altered",SNOMEDCT_US_2023_03_01:253070006
DOID:0080903,"embryonal tumor with multilayered rosettes, C19MC-altered",UMLS_CUI:C0700367
DOID:0080904,"astroblastoma, MN1-altered",ICDO:9430/3
DOID:0080904,"astroblastoma, MN1-altered",UMLS_CUI:C5708128
DOID:0080904,"astroblastoma, MN1-altered",UMLS_CUI:C5708129
DOID:0080905,central nervous system neuroblastoma,NCI:C4826
DOID:0080906,CNS neuroblastoma with FOXR2 activation,ICDO:9500/3
DOID:0080906,CNS neuroblastoma with FOXR2 activation,UMLS_CUI:C5670625
DOID:0080909,castration-resistant prostate carcinoma,MESH:D064129
DOID:0080909,castration-resistant prostate carcinoma,NCI:C130234
DOID:0080915,histiocytic sarcoma,ICDO:9755/3
DOID:0080915,histiocytic sarcoma,MESH:D054747
DOID:0080915,histiocytic sarcoma,NCI:C27349
DOID:0080916,erythroleukemia,NCI:C7152
DOID:0080956,"childhood supratentorial embryonal tumor with multilayered rosettes, C19MC-altered",NCI:C6772
DOID:0080976,acute myeloid leukemia with BCR-ABL1,ICDO:9912/3
DOID:0080976,acute myeloid leukemia with BCR-ABL1,NCI:C129785
DOID:0080996,diffuse large B-cell lymphoma activated B-cell type,NCI:C36081
DOID:0080997,diffuse large B-cell lymphoma germinal center B-cell type,NCI:C36080
DOID:0081004,high-grade B-cell lymphoma double-hit/triple-hit,NCI:C125904
DOID:0081026,benign peritoneal solitary fibrous tumor,NCI:C126357
DOID:0081028,glycogen-rich carcinoma,ICDO:8315/3
DOID:0081028,glycogen-rich carcinoma,NCI:C4153
DOID:0081028,glycogen-rich carcinoma,SNOMEDCT_US_2023_03_01:189656007
DOID:0081028,glycogen-rich carcinoma,UMLS_CUI:C0334319
DOID:0081036,mixed phenotype acute leukemia with BCR-ABL1,ICDO:9806/3
DOID:0081036,mixed phenotype acute leukemia with BCR-ABL1,NCI:C82192
DOID:0081037,mixed phenotype acute leukemia with MLL rearranged,ICDO:9807/3
DOID:0081037,mixed phenotype acute leukemia with MLL rearranged,NCI:C82203
DOID:0081037,mixed phenotype acute leukemia with MLL rearranged,UMLS_CUI:C2826048
DOID:0081038,"mixed phenotype acute leukemia, B/myeloid",ICDO:9808/3
DOID:0081038,"mixed phenotype acute leukemia, B/myeloid",NCI:C82212
DOID:0081039,"mixed phenotype acute leukemia, T/myeloid",ICDO:9809/3
DOID:0081041,B-cell prolymphocytic leukemia,GARD:8223
DOID:0081041,B-cell prolymphocytic leukemia,ICDO:9833/3
DOID:0081041,B-cell prolymphocytic leukemia,NCI:C4753
DOID:0081041,B-cell prolymphocytic leukemia,ORDO:86852
DOID:0081042,T-cell prolymphocytic leukemia,ICDO:9834/3
DOID:0081042,T-cell prolymphocytic leukemia,NCI:C4752
DOID:0081042,T-cell prolymphocytic leukemia,ORDO:86871
DOID:0081049,hepatosplenic T-cell lymphoma,NCI:C8459
DOID:0081049,hepatosplenic T-cell lymphoma,ORDO:86882
DOID:0081050,primary cutaneous gamma-delta T-cell lymphoma,NCI:C45340
DOID:0081050,primary cutaneous gamma-delta T-cell lymphoma,UMLS_CUI:C1707547
DOID:0081064,BN2 diffuse large B-cell lymphoma,NCI:C148395
DOID:0081065,EZB diffuse large B-cell lymphoma,NCI:C148398
DOID:0081066,MCD diffuse large B-cell lymphoma,NCI:C148394
DOID:0081067,N1 diffuse large B-cell lymphoma,NCI:C148396
DOID:0081076,blastic plasmacytoid dendritic cell neoplasm,NCI:C7203
DOID:0081080,acute myeloid leukemia with t(6;9) (p23;q34.1),ICDO:9865/3
DOID:0081080,acute myeloid leukemia with t(6;9) (p23;q34.1),NCI:C82423
DOID:0081080,acute myeloid leukemia with t(6;9) (p23;q34.1),SNOMEDCT_US_2023_03_01:450928003
DOID:0081080,acute myeloid leukemia with t(6;9) (p23;q34.1),UMLS_CUI:C2826169
DOID:0081081,acute promyelocytic leukemia with PML-RARA,NCI:C3182
DOID:0081081,acute promyelocytic leukemia with PML-RARA,ICDO:9866/3
DOID:0081082,acute myelomonocytic leukemia,ICD10CM:C92.5
DOID:0081082,acute myelomonocytic leukemia,ICDO:9867/3
DOID:0081082,acute myelomonocytic leukemia,MESH:D015479
DOID:0081082,acute myelomonocytic leukemia,NCI:C7463
DOID:0081082,acute myelomonocytic leukemia,SNOMEDCT_US_2023_03_01:30962008
DOID:0081082,acute myelomonocytic leukemia,UMLS_CUI:C0023479
DOID:0081083,acute myeloid leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2),ICDO:9869/3
DOID:0081083,acute myeloid leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2),NCI:C82426
DOID:0081083,acute myeloid leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2),SNOMEDCT_US_2023_03_01:780844005
DOID:0081083,acute myeloid leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2),UMLS_CUI:C2826172
DOID:0081084,acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22),ICDO:9871/3
DOID:0081084,acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22),SNOMEDCT_US_2023_03_01:103688009
DOID:0081084,acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22),UMLS_CUI:C0522630
DOID:0081085,acute myeloid leukemia with minimal differentiation,ICD10CM:C92.0
DOID:0081085,acute myeloid leukemia with minimal differentiation,ICDO:9872/3
DOID:0081085,acute myeloid leukemia with minimal differentiation,NCI:C8460
DOID:0081085,acute myeloid leukemia with minimal differentiation,SNOMEDCT_US_2023_03_01:103689001
DOID:0081085,acute myeloid leukemia with minimal differentiation,UMLS_CUI:C0522631
DOID:0081086,acute myeloid leukemia without maturation,ICD10CM:C92.0
DOID:0081086,acute myeloid leukemia without maturation,GARD:526
DOID:0081086,acute myeloid leukemia without maturation,ICDO:9873/3
DOID:0081086,acute myeloid leukemia without maturation,MESH:D015470
DOID:0081086,acute myeloid leukemia without maturation,NCI:C3249
DOID:0081086,acute myeloid leukemia without maturation,ORDO:98833
DOID:0081086,acute myeloid leukemia without maturation,SNOMEDCT_US_2023_03_01:103690005
DOID:0081086,acute myeloid leukemia without maturation,UMLS_CUI:C0026998
DOID:0081087,acute myeloid leukemia with maturation,ICD10CM:C92.0
DOID:0081087,acute myeloid leukemia with maturation,MESH:D015470
DOID:0081087,acute myeloid leukemia with maturation,ICDO:9874/3
DOID:0081087,acute myeloid leukemia with maturation,NCI:C3250
DOID:0081087,acute myeloid leukemia with maturation,SNOMEDCT_US_2023_03_01:103691009
DOID:0081087,acute myeloid leukemia with maturation,UMLS_CUI:C1879321
DOID:0081088,"chronic myelogenous leukemia, BCR-ABL1 positive",ICD9CM:205.1
DOID:0081088,"chronic myelogenous leukemia, BCR-ABL1 positive",ICDO:9875/3
DOID:0081088,"chronic myelogenous leukemia, BCR-ABL1 positive",SNOMEDCT_US_2023_03_01:154592009
DOID:0081088,"chronic myelogenous leukemia, BCR-ABL1 positive",UMLS_CUI:C0023473
DOID:0081089,acute myeloid leukemia with mutated NPM1,ICDO:9877/3
DOID:0081089,acute myeloid leukemia with mutated NPM1,NCI:C82431
DOID:0081089,acute myeloid leukemia with mutated NPM1,SNOMEDCT_US_2023_03_01:703820005
DOID:0081089,acute myeloid leukemia with mutated NPM1,UMLS_CUI:C2826177
DOID:0081090,acute myeloid leukemia with biallelic mutation of CEBPA,ICDO:9878/3
DOID:0081090,acute myeloid leukemia with biallelic mutation of CEBPA,NCI:C129782
DOID:0081091,acute myeloid leukemia with mutated RUNX1,ICDO:9879/3
DOID:0081091,acute myeloid leukemia with mutated RUNX1,NCI:C129786
DOID:0081092,acute myeloid leukemia with myelodysplasia-related changes,ICDO:9895/3
DOID:0081092,acute myeloid leukemia with myelodysplasia-related changes,NCI:C7600
DOID:0081092,acute myeloid leukemia with myelodysplasia-related changes,SNOMEDCT_US_2023_03_01:128827005
DOID:0081092,acute myeloid leukemia with myelodysplasia-related changes,UMLS_CUI:C2825139
DOID:0081093,acute myeloid leukemia with t(8;21); (q22; q22.1),ICDO:9896/3
DOID:0081093,acute myeloid leukemia with t(8;21); (q22; q22.1),NCI:C9288
DOID:0081093,acute myeloid leukemia with t(8;21); (q22; q22.1),UMLS_CUI:C1292774
DOID:0081093,acute myeloid leukemia with t(8;21); (q22; q22.1),UMLS_CUI:C2347540
DOID:0081093,acute myeloid leukemia with t(8;21); (q22; q22.1),UMLS_CUI:C5707782
DOID:0081094,acute myeloid leukemia with MLL rearrangement,ICDO:9897/3
DOID:0081094,acute myeloid leukemia with MLL rearrangement,NCI:C174129
DOID:0081095,acute myeloid leukemia with mutated CEBPA,ICDO:9861/3
DOID:0081095,acute myeloid leukemia with mutated CEBPA,NCI:C82433
DOID:0081096,acute myeloid leukemia with t(1;22)(p13;q13),ICDO:9911/3
DOID:0081096,acute myeloid leukemia with t(1;22)(p13;q13),NCI:C82427
DOID:0081244,pituitary blastoma,ICDO:8273/3
DOID:0081244,pituitary blastoma,NCI:C155304
DOID:0081245,cauda equina neuroendocrine tumor,ICDO:8693/3
DOID:0081245,cauda equina neuroendocrine tumor,NCI:C5324
DOID:0081246,teratoma with somatic-type malignancy,ICDO:9084/3
DOID:0081246,teratoma with somatic-type malignancy,NCI:C4289
DOID:0081247,dedifferentiated chondrosarcoma,ICDO:9243/3
DOID:0081247,dedifferentiated chondrosarcoma,NCI:C6476
DOID:0081248,pineocytoma,ICDO:9361/1
DOID:0081248,pineocytoma,NCI:C6966
DOID:0081249,EWSR1-negative small round cell tumor,NCI:C165671
DOID:0081250,CIC-rearranged sarcoma,ICDO:9367/3
DOID:0081250,CIC-rearranged sarcoma,NCI:C120224
DOID:0081251,papillary tumor of the pineal region,ICDO:9395/3
DOID:0081251,papillary tumor of the pineal region,NCI:C92624
DOID:0081252,"supratentorial ependymoma, ZFTA fusion–positive",ICDO:9396/3
DOID:0081252,"supratentorial ependymoma, ZFTA fusion–positive",NCI:C186350
DOID:0081253,"supratentorial ependymoma, YAP1 fusion–positive",ICDO:9396/3
DOID:0081253,"supratentorial ependymoma, YAP1 fusion–positive",NCI:C186351
DOID:0081254,posterior fossa group A ependymoma,ICDO:9396/3
DOID:0081254,posterior fossa group A ependymoma,NCI:C186450
DOID:0081255,posterior fossa group B ependymoma,ICDO:9396/3
DOID:0081255,posterior fossa group B ependymoma,NCI:C186451
DOID:0081256,"astrocytoma, IDH-mutant, grade 2",ICDO:9400/3
DOID:0081256,"astrocytoma, IDH-mutant, grade 2",NCI:C129271
DOID:0081257,"astrocytoma, IDH-mutant, grade 3",ICDO:9401/3
DOID:0081257,"astrocytoma, IDH-mutant, grade 3",NCI:C129290
DOID:0081259,desmoplastic infantile ganglioglioma / desmoplastic infantile astrocytoma,ICDO:9412/1
DOID:0081259,desmoplastic infantile ganglioglioma / desmoplastic infantile astrocytoma,NCI:C4738
DOID:0081259,desmoplastic infantile ganglioglioma / desmoplastic infantile astrocytoma,NCI:C9476
DOID:0081260,"diffuse low-grade glioma, MAPK pathway–altered",ICDO:9421/1
DOID:0081260,"diffuse low-grade glioma, MAPK pathway–altered",NCI:C185218
DOID:0081261,angiocentric glioma,ICDO:9431/1
DOID:0081261,angiocentric glioma,NCI:C92552
DOID:0081277,"diffuse pediatric-type high-grade glioma, H3-wildtype and IDH-wildtype",ICDO:9385/3
DOID:0081277,"diffuse pediatric-type high-grade glioma, H3-wildtype and IDH-wildtype",NCI:C185467
DOID:0081277,"diffuse pediatric-type high-grade glioma, H3-wildtype and IDH-wildtype",UMLS_CUI:C5669918
DOID:0081278,infant-type hemispheric glioma,ICDO:9385/3
DOID:0081278,infant-type hemispheric glioma,NCI:C185471
DOID:0081279,"diffuse astrocytoma, MYB- or MYBL1-altered",ICDO:9421/1
DOID:0081279,"diffuse astrocytoma, MYB- or MYBL1-altered",NCI:C185196
DOID:0081279,"diffuse astrocytoma, MYB- or MYBL1-altered",UMLS_CUI:C5575348
DOID:0081279,"diffuse astrocytoma, MYB- or MYBL1-altered",UMLS_CUI:C5575349
DOID:0081280,pituicytoma,ICDO:9432/1
DOID:0081280,pituicytoma,NCI:C94524
DOID:0081281,"oligodendroglioma, IDH-mutant and 1p/19q-codeleted grade 2",ICDO:9450/3
DOID:0081282,"oligodendroglioma, IDH-mutant and 1p/19q-codeleted, grade 3",ICDO:9451/3
DOID:0081283,papillary glioneuronal tumor,ICDO:9509/1
DOID:0081283,papillary glioneuronal tumor,NCI:C92554
DOID:0081284,rosette-forming glioneuronal tumor,ICDO:9509/1
DOID:0081284,rosette-forming glioneuronal tumor,NCI:C129431
DOID:0081285,myxoid glioneuronal tumor,ICDO:9509/1
DOID:0081285,myxoid glioneuronal tumor,NCI:C179229
DOID:0081286,embryonal tumor with multilayered rosettes,ICDO:9478/3
DOID:0081286,embryonal tumor with multilayered rosettes,NCI:C186534
DOID:0081293,salivary gland mucoepidermoid carcinoma,NCI:C5908
DOID:0081302,diffuse leptomeningeal glioneuronal tumor,ICDO:9509/3
DOID:0081302,diffuse leptomeningeal glioneuronal tumor,NCI:C129424
DOID:0081303,multinodular and vacuolating neuronal tumor,ICDO:9509/0
DOID:0081303,multinodular and vacuolating neuronal tumor,NCI:C129427
DOID:0081304,high-grade astrocytoma with piloid features,ICDO:9421/3
DOID:0081304,high-grade astrocytoma with piloid features,NCI:C185879
DOID:0081305,polymorphous low grade neuroepithelial tumour of the young,ICDO:9413/0
DOID:0081305,polymorphous low grade neuroepithelial tumour of the young,NCI:C180378
DOID:0081305,polymorphous low grade neuroepithelial tumour of the young,UMLS_CUI:C5556330
DOID:0081306,spindle cell oncocytoma,ICDO:8290/0
DOID:0081306,spindle cell oncocytoma,NCI:C94537
DOID:0081311,intravascular large B-cell lymphoma,ICDO:9712/3
DOID:0081311,intravascular large B-cell lymphoma,NCI:C4342
DOID:0081312,T-cell non-Hodgkin lymphoma,ICDO:9702/3
DOID:0081312,T-cell non-Hodgkin lymphoma,MESH:D016399
DOID:0081312,T-cell non-Hodgkin lymphoma,NCI:C3466
DOID:0081312,T-cell non-Hodgkin lymphoma,SNOMEDCT_US_2023_03_01:3172003
DOID:0081312,T-cell non-Hodgkin lymphoma,UMLS_CUI:C0079772
DOID:0081313,primary diffuse large B-cell lymphoma of the central nervous system,ICDO:9680/3
DOID:0081313,primary diffuse large B-cell lymphoma of the central nervous system,NCI:C71720
DOID:0081313,primary diffuse large B-cell lymphoma of the central nervous system,SNOMEDCT_US_2023_03_01:734066005
DOID:0081313,primary diffuse large B-cell lymphoma of the central nervous system,UMLS_CUI:C2026186
DOID:0081314,extraventricular neurocytoma,ICDO:9506/1
DOID:0081314,extraventricular neurocytoma,NCI:C92555
DOID:0081315,central nervous system tumor with BCOR internal tandem duplication,ICDO:9500/3
DOID:0081315,central nervous system tumor with BCOR internal tandem duplication,NCI:C186556
DOID:0081315,central nervous system tumor with BCOR internal tandem duplication,UMLS_CUI:C5670630
DOID:0081316,"primary intracranial sarcoma, DICER1-mutant",ICDO:9480/3
DOID:0081316,"primary intracranial sarcoma, DICER1-mutant",NCI:C186610
DOID:0081402,sarcoma with BCOR genetic alterations,ICDO:9368/3
DOID:0081402,sarcoma with BCOR genetic alterations,NCI:C178465
DOID:0081403,BCOR ITD sarcoma,NCI:C178468
DOID:0081404,BCOR-CCNB3 sarcoma,NCI:C178466
DOID:0081405,childhood sarcoma with BCOR genetic alterations,NCI:C189007
DOID:0081406,round cell sarcoma with EWSR1-non-ETS fusion,ICDO:9366/3
DOID:0081406,round cell sarcoma with EWSR1-non-ETS fusion,NCI:C178459
DOID:0081407,childhood round cell sarcoma with EWSR1-non-ETS fusion,NCI:C189003
DOID:0081408,round cell sarcoma with EWSR1-NFATC2 gene fusion,NCI:C178460
DOID:0081409,round cell sarcoma with EWSR1-PATZ1 gene fusion,NCI:C178461
DOID:0081410,round cell sarcoma with FUS-NFATC2 gene fusion,NCI:C178462
DOID:0081411,B-lymphoblastic leukemia with PAX5 p.P80R,ICDO:9811/3
DOID:0081411,B-lymphoblastic leukemia with PAX5 p.P80R,NCI:C199260
DOID:0081412,B-lymphoblastic leukemia with DUX4 rearrangement,ICDO:9811/3
DOID:0081412,B-lymphoblastic leukemia with DUX4 rearrangement,NCI:C199232
DOID:0081413,renal cell carcinoma with MiT translocations,ICDO:8311/3
DOID:0081413,renal cell carcinoma with MiT translocations,NCI:C154494
DOID:0081414,TFEB-rearranged renal cell carcinoma,NCI:C37210
DOID:0081415,TFE3-rearranged renal cell carcinoma,NCI:C27891
DOID:0081416,childhood renal cell carcinoma with MiT translocations,NCI:C189242
DOID:0081416,childhood renal cell carcinoma with MiT translocations,UMLS_CUI:C5708328
DOID:0081417,poorly differentiated chordoma,ICDO:9370/3
DOID:0081417,poorly differentiated chordoma,NCI:C177898
DOID:0081418,anaplastic sarcoma of the kidney,ICDO:8802/3
DOID:0081418,anaplastic sarcoma of the kidney,NCI:C154496
DOID:0081457,intrathyroid thymic carcinoma,ICDO:8589/3
DOID:0081457,intrathyroid thymic carcinoma,NCI:C46106
DOID:0081458,thyroid gland cribriform morular carcinoma,NCI:C126408
DOID:0081459,thyroid gland mixed medullary and follicular cell-derived carcinoma,NCI:C46104
DOID:0081460,thyroid gland mucinous carcinoma,NCI:C156267
DOID:0081461,thyroid gland spindle epithelial tumor with thymus-like elements,NCI:C46105
DOID:0111147,angioimmunoblastic T-cell lymphoma,GARD:11973
DOID:0111147,angioimmunoblastic T-cell lymphoma,ICD10CM:C86.5
DOID:0111147,angioimmunoblastic T-cell lymphoma,ICDO:9705/3
DOID:0111147,angioimmunoblastic T-cell lymphoma,MEDDRA:10002449
DOID:0111147,angioimmunoblastic T-cell lymphoma,MESH:D007119
DOID:0111147,angioimmunoblastic T-cell lymphoma,NCI:C7528
DOID:0111147,angioimmunoblastic T-cell lymphoma,ORDO:86886
DOID:0111147,angioimmunoblastic T-cell lymphoma,SNOMEDCT_US_2023_03_01:52097008
DOID:0111147,angioimmunoblastic T-cell lymphoma,UMLS_CUI:C0020981
DOID:0111344,myeloproliferative disorder with eosinophilia,MIM:131440
DOID:0111366,familial hepatic adenoma,MIM:142330
DOID:0112007,growth hormone secreting pituitary adenoma 2,MIM:300943
DOID:0112008,pituitary adenoma 5,MIM:617540
DOID:0112009,pituitary adenoma 1,MIM:102200
DOID:0112010,pituitary adenoma 3,MIM:617686
DOID:10011,thyroid lymphoma,NCI:C5265
DOID:10011,thyroid lymphoma,SNOMEDCT_US_2023_03_01:278051002
DOID:10011,thyroid lymphoma,UMLS_CUI:C1336753
DOID:10020,ampulla of Vater cancer,ICD10CM:C24.1
DOID:10020,ampulla of Vater cancer,ICD9CM:156.2
DOID:10020,ampulla of Vater cancer,NCI:C3536
DOID:10020,ampulla of Vater cancer,SNOMEDCT_US_2023_03_01:93668007
DOID:10020,ampulla of Vater cancer,UMLS_CUI:C0153454
DOID:10021,duodenum cancer,ICD10CM:C17.0
DOID:10021,duodenum cancer,ICD9CM:152.0
DOID:10021,duodenum cancer,MESH:D004379
DOID:10021,duodenum cancer,NCI:C4803
DOID:10021,duodenum cancer,NCI:C9328
DOID:10021,duodenum cancer,SNOMEDCT_US_2023_03_01:254570009
DOID:10021,duodenum cancer,SNOMEDCT_US_2023_03_01:363403002
DOID:10021,duodenum cancer,UMLS_CUI:C0153426
DOID:10021,duodenum cancer,UMLS_CUI:C0541912
DOID:10022,ampulla of Vater benign neoplasm,NCI:C4443
DOID:10022,ampulla of Vater benign neoplasm,SNOMEDCT_US_2023_03_01:126858004
DOID:10022,ampulla of Vater benign neoplasm,UMLS_CUI:C0345916
DOID:10040,malignant eyelid melanoma,NCI:C4358
DOID:10040,malignant eyelid melanoma,SNOMEDCT_US_2023_03_01:231834005
DOID:10040,malignant eyelid melanoma,UMLS_CUI:C0339116
DOID:10044,balloon cell malignant melanoma,NCI:C4227
DOID:10044,balloon cell malignant melanoma,SNOMEDCT_US_2023_03_01:403922007
DOID:10044,balloon cell malignant melanoma,UMLS_CUI:C0334426
DOID:10047,nodular malignant melanoma,GARD:9961
DOID:10047,nodular malignant melanoma,NCI:C4225
DOID:10047,nodular malignant melanoma,SNOMEDCT_US_2023_03_01:2142002
DOID:10047,nodular malignant melanoma,UMLS_CUI:C0334424
DOID:10054,skin amelanotic melanoma,NCI:C4633
DOID:10054,skin amelanotic melanoma,SNOMEDCT_US_2023_03_01:276751004
DOID:10054,skin amelanotic melanoma,UMLS_CUI:C0349515
DOID:10069,subglottis benign neoplasm,NCI:C4426
DOID:10069,subglottis benign neoplasm,SNOMEDCT_US_2023_03_01:126696001
DOID:10069,subglottis benign neoplasm,UMLS_CUI:C0345746
DOID:10070,larynx leiomyoma,NCI:C6027
DOID:10070,larynx leiomyoma,UMLS_CUI:C1334370
DOID:10071,larynx squamous papilloma,NCI:C7742
DOID:10071,larynx squamous papilloma,SNOMEDCT_US_2023_03_01:269637007
DOID:10071,larynx squamous papilloma,UMLS_CUI:C0240164
DOID:10087,gastric leiomyoma,NCI:C3876
DOID:10087,gastric leiomyoma,SNOMEDCT_US_2023_03_01:276812001
DOID:10087,gastric leiomyoma,UMLS_CUI:C0238440
DOID:10146,thymus lymphoma,NCI:C6451
DOID:10146,thymus lymphoma,UMLS_CUI:C1336745
DOID:10149,long bones of lower limb cancer,ICD10CM:C40.2
DOID:10149,long bones of lower limb cancer,ICD9CM:170.7
DOID:10149,long bones of lower limb cancer,SNOMEDCT_US_2023_03_01:187959005
DOID:10149,long bones of lower limb cancer,UMLS_CUI:C0153517
DOID:10151,malignant neoplasm of short bones of lower limb,ICD10CM:C40.3
DOID:10151,malignant neoplasm of short bones of lower limb,ICD9CM:170.8
DOID:10151,malignant neoplasm of short bones of lower limb,SNOMEDCT_US_2023_03_01:94003005
DOID:10151,malignant neoplasm of short bones of lower limb,UMLS_CUI:C0153518
DOID:10152,Meckel's diverticulum cancer,ICD9CM:152.3
DOID:10152,Meckel's diverticulum cancer,SNOMEDCT_US_2023_03_01:93890009
